Therapeutic,CH1 Isotype,VD LC,Fab_Total_SASA,Fab_Total_SAP,Ch_A_Length,Ch_B_Length,Fab_Total_AAs,Chain_SASA,Chain_SAP,Num_Hydrophobic_Patches,Largest_Hydrophobic_Patch_Size,Largest_Hydrophobic_Patch_SASA,Max_Hydrophobic_Patch_Intensity,Mean_Hydrophobic_Patch_Intensity,Sum_Total_Hydrophobic_Patch_SASA,Top_Hydrophobic_Patch_Burden,Hydro_Dipole_Moment_X,Hydro_Dipole_Moment_Y,Hydro_Dipole_Moment_Z,Num_Aromatic_Patches,Largest_Aromatic_Patch_Size,Largest_Aromatic_Patch_SASA,Max_Aromatic_Patch_Intensity,Mean_Aromatic_Patch_Intensity,Sum_Total_Aromatic_Patch_SASA,Top_Aromatic_Patch_Burden,Net_Charge,Dipole_Moment_X,Dipole_Moment_Y,Dipole_Moment_Z,Complementary_Charge_Patches,Chain_Num_Hydrophobic_Patches,Chain_Largest_Hydrophobic_Patch_Size,Chain_Largest_Hydrophobic_Patch_SASA,Chain_Max_Hydrophobic_Patch_Intensity,Chain_Mean_Hydrophobic_Patch_Intensity,Chain_Sum_Total_Hydrophobic_Patch_SASA,Chain_Top_Hydrophobic_Patch_Burden,Chain_Hydro_Dipole_Moment_X,Chain_Hydro_Dipole_Moment_Y,Chain_Hydro_Dipole_Moment_Z,Chain_Num_Aromatic_Patches,Chain_Largest_Aromatic_Patch_Size,Chain_Largest_Aromatic_Patch_SASA,Chain_Max_Aromatic_Patch_Intensity,Chain_Mean_Aromatic_Patch_Intensity,Chain_Sum_Total_Aromatic_Patch_SASA,Chain_Top_Aromatic_Patch_Burden,Chain_Net_Charge,Chain_Dipole_Moment_X,Chain_Dipole_Moment_Y,Chain_Dipole_Moment_Z,Chain_Complementary_Charge_Patches
Semorinemab,G4,Kappa,28457.79,-140.72,201,219,420,13785.69,-201.47,10,12,774.06,1.189,0.4558,4660.78,644.7441,8.035,-3.997,-6.437,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-244.75,347.086,38.884,67,3,7,387.82,0.8845,0.5262,971.28,260.5941,6.553,8.204,1.704,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-424.311,43.035,-246.732,38
Semzuvolimab,G1,Kappa,27413.15,-311.02,216,218,434,14013.17,-208.99,8,15,1323.84,1.1128,0.4302,3697.12,1024.1312,0.247,7.749,1.084,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-635.824,283.399,-774.9,65,5,9,779.24,0.9095,0.3374,2035.86,708.7268,0.825,8.759,2.17,0,0,0.0,0.0,0.0,0.0,0.0,2.7,-263.345,-155.423,-421.535,40
Seniprutug,G1,Kappa,24084.66,-110.18,220,214,434,11203.0,-211.33,5,12,849.58,0.7028,0.4286,2528.5,281.0015,2.387,-2.868,-10.462,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-486.598,183.283,-119.33,73,3,6,512.97,0.5945,0.5082,1145.92,269.4717,2.671,12.633,2.003,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-162.462,-131.515,97.751,44
Seribantumab,G2,Lambda,28324.41,-76.53,203,217,420,14452.98,-209.96,8,20,1677.68,0.9488,0.4451,4538.09,1591.8505,-3.4,5.645,-0.123,0,0,0.0,0.0,0.0,0.0,0.0,5.43,98.633,-316.118,-18.87,55,4,9,767.37,1.0032,0.4831,1823.48,769.7885,-4.271,-5.728,-2.284,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-73.132,-138.067,128.948,23
Serplulimab,G4,Kappa,23773.36,-80.69,200,214,414,12351.42,-168.12,4,11,821.66,0.8119,0.5516,2465.02,667.1141,1.451,-10.515,4.994,1,4,416.72,104.1811,104.1811,416.72,43414.8297,5.43,53.422,420.543,334.875,66,2,6,360.4,0.8534,0.7742,618.11,250.5135,-0.637,2.132,9.561,0,0,0.0,0.0,0.0,0.0,0.0,3.62,262.797,42.535,-146.782,38
Setrusumab,G2,Lambda,24874.04,-136.68,201,217,418,12806.21,-205.95,7,11,819.72,0.9986,0.5638,3536.61,658.8219,3.393,-14.572,3.783,0,0,0.0,0.0,0.0,0.0,0.0,6.33,-307.744,397.353,233.625,66,3,6,383.87,0.7219,0.5007,997.93,215.1748,3.797,0.625,4.886,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-82.906,-49.245,15.941,33
Sibeprenlimab,G2,Kappa,31805.25,-78.28,204,218,422,15809.15,-187.58,9,11,938.44,0.8535,0.4104,3804.8,447.0468,-0.966,-7.635,-7.571,0,0,0.0,0.0,0.0,0.0,0.0,6.33,462.852,195.746,491.37,78,3,4,387.38,0.8535,0.5083,902.81,330.6245,2.909,6.675,-0.316,0,0,0.0,0.0,0.0,0.0,0.0,2.7,263.527,34.637,121.951,42
Sigvotatug,G1,Kappa,24659.68,-18.14,214,214,428,12776.7,-176.43,5,11,1209.02,0.9447,0.5321,3300.24,1142.1648,-1.165,5.808,-0.369,0,0,0.0,0.0,0.0,0.0,0.0,3.61,-271.365,555.353,439.716,65,2,5,385.33,0.6147,0.5549,750.23,224.3137,3.747,3.739,3.777,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-584.637,-263.539,157.607,34
Siltartoxatug,G1,Kappa,24591.69,-115.08,216,214,430,12841.23,-201.31,7,11,833.68,0.7316,0.5003,3966.04,451.5766,10.13,-1.733,-3.9,0,0,0.0,0.0,0.0,0.0,0.0,4.52,-213.271,581.521,75.627,62,2,6,417.58,0.5584,0.5206,715.8,201.6038,9.842,4.614,2.753,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-237.034,-52.675,-128.948,38
Simaravibart,G1,Kappa,24685.14,-296.29,223,210,433,12437.25,-258.73,7,12,1096.91,0.674,0.3491,3709.86,739.2646,-2.035,7.802,2.232,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-492.53,39.301,186.47,69,3,6,528.24,0.8168,0.4368,1217.52,431.4782,-0.258,9.236,-0.019,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-401.363,-245.604,52.788,35
Simtuzumab,G4,Kappa,26118.98,-188.81,200,219,419,13928.49,-178.79,5,22,1728.65,1.153,0.4257,3256.75,427.8033,-8.819,-2.468,3.12,0,0,0.0,0.0,0.0,0.0,0.0,5.42,411.006,371.534,407.684,68,2,7,606.1,0.3812,0.2648,904.26,113.6445,-6.094,-0.373,7.444,0,0,0.0,0.0,0.0,0.0,0.0,3.62,443.744,-216.191,174.09,40
Sintilimab,G4,Kappa,22405.54,-314.13,204,214,418,11033.79,-216.81,2,9,616.56,0.5909,0.2073,911.88,364.356,-0.379,4.736,-7.676,0,0,0.0,0.0,0.0,0.0,0.0,5.42,612.168,143.81,-172.561,69,0,0,0.0,0.0,0.0,0.0,0.0,-0.48,11.771,-0.214,0,0,0.0,0.0,0.0,0.0,0.0,2.71,23.866,-202.32,98.505,37
Sirexatamab,G4,Kappa,25808.85,-95.14,203,214,417,13034.5,-206.9,3,38,2705.12,0.644,0.5656,4454.73,1338.6129,-3.661,7.206,-2.506,2,5,553.85,110.769,107.0898,967.49,61348.8603,6.33,-183.857,512.972,28.529,62,3,11,479.91,0.8642,0.5523,1239.86,369.0328,5.572,9.091,2.672,0,0,0.0,0.0,0.0,0.0,0.0,4.52,-375.927,-67.896,-41.563,37
Socazolimab,G1,Lambda,22259.62,-128.94,217,215,432,10687.97,-184.14,6,20,1686.27,1.0677,0.469,3762.98,742.3837,-1.661,-4.53,-2.601,0,0,0.0,0.0,0.0,0.0,0.0,4.52,292.57,440.125,-63.642,60,3,6,322.01,0.6709,0.2112,871.87,216.0298,0.68,6.636,-8.509,0,0,0.0,0.0,0.0,0.0,0.0,2.71,221.146,23.241,180.901,26
Solanezumab,G1,Kappa,30297.99,-268.25,210,219,429,16758.61,-203.49,8,8,555.45,0.6474,0.3352,3174.32,262.8467,7.701,9.747,6.278,0,0,0.0,0.0,0.0,0.0,0.0,5.43,-860.174,461.9,-105.341,57,4,8,554.75,0.6474,0.3425,1765.87,262.8467,-2.602,6.807,2.095,0,0,0.0,0.0,0.0,0.0,0.0,3.62,-546.785,-24.916,57.754,36
Sonesitatug,G1,Kappa,27855.24,-61.21,216,220,436,12994.2,-206.46,4,11,907.88,0.695,0.4979,2062.83,460.8034,-0.87,-3.187,-2.142,0,0,0.0,0.0,0.0,0.0,0.0,3.61,-215.681,528.662,562.92,50,1,5,362.75,0.5929,0.5929,362.75,215.0651,-4.864,9.63,-2.656,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-291.944,0.122,255.752,35
Sotevtamab,G2,Kappa,25850.96,-200.27,201,219,420,13856.52,-200.3,6,11,946.16,1.2914,0.6071,3473.24,913.3585,-0.063,1.512,-6.973,1,4,600.6,150.1512,150.1512,600.6,90181.5413,4.51,-452.447,95.657,620.677,80,3,7,367.42,0.8379,0.5268,942.49,236.6703,-2.787,9.614,-4.365,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-532.616,0.954,260.007,42
Sotigalimab,G1,Kappa,22347.89,-109.46,218,215,433,12220.97,-182.22,4,11,1028.98,1.0579,0.6511,2790.07,692.8004,1.796,8.827,11.952,0,0,0.0,0.0,0.0,0.0,0.0,3.61,385.717,-49.115,-287.073,63,2,9,553.88,0.6549,0.5041,960.07,266.0184,-6.037,-5.759,-0.126,0,0,0.0,0.0,0.0,0.0,0.0,1.8,517.451,206.223,-209.509,36
Sovipostobart,G1,Kappa,25813.12,29.96,216,215,431,12416.42,-170.52,5,14,1106.27,0.8397,0.6001,2757.41,760.1064,0.113,10.47,-2.317,1,4,367.96,91.9906,91.9906,367.96,33849.0463,4.52,-918.653,354.195,395.89,60,1,7,395.85,0.6401,0.6401,395.85,253.3742,1.738,12.708,1.795,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-477.264,-1.698,8.378,37
Spartalizumab,G4,Kappa,24138.7,-271.19,201,220,421,12898.81,-236.77,2,18,993.96,1.4732,0.9483,1264.77,420.7321,9.082,-1.149,0.553,1,4,270.8,67.7004,67.7004,270.8,18333.3586,4.51,230.001,269.791,-176.296,78,1,6,358.92,0.6176,0.6176,358.92,221.68,1.309,9.148,0.045,0,0,0.0,0.0,0.0,0.0,0.0,1.79,276.721,-166.057,-26.432,42
Spesolimab,G1,Kappa,24926.51,-57.13,217,215,432,12629.33,-166.98,6,17,1919.22,0.9066,0.4522,4471.99,1740.0517,-0.865,10.325,-7.529,1,6,851.35,141.8916,141.8916,851.35,120799.4226,7.24,-654.383,544.714,287.306,67,3,7,527.75,0.8524,0.5492,1195.66,449.8412,-0.072,13.312,-4.782,0,0,0.0,0.0,0.0,0.0,0.0,4.53,-382.195,-49.673,241.211,39
Stapokibart,G4,Kappa,25053.94,-169.66,203,214,417,12920.84,-194.83,2,20,1500.55,0.6536,0.5138,1894.09,561.3042,9.208,-5.24,-1.114,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-283.695,526.849,228.762,66,2,7,468.4,0.6536,0.4633,861.93,257.2129,1.286,4.437,4.201,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-173.202,158.418,-186.499,32
Sudubrilimab,G1,Kappa,24231.27,-69.55,216,214,430,11380.78,-164.51,7,7,686.83,1.1536,0.6246,2942.01,656.7019,-4.755,0.302,3.596,0,0,0.0,0.0,0.0,0.0,0.0,6.33,-38.684,-220.573,-445.613,65,3,5,347.82,0.5994,0.4527,859.27,208.4717,-4.562,-11.256,4.178,0,0,0.0,0.0,0.0,0.0,0.0,2.71,68.914,64.11,-44.572,39
Sugemalimab,G4,Lambda,25379.33,-119.38,205,214,419,12468.42,-225.89,6,14,1050.43,1.0099,0.4059,3138.86,929.0874,2.472,-11.239,-8.823,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-292.106,168.022,292.728,63,2,10,665.45,0.579,0.4268,894.95,182.8172,-3.2,1.156,-9.891,0,0,0.0,0.0,0.0,0.0,0.0,3.62,136.146,-301.065,-78.659,34
Suptavumab,G1,Kappa,24677.21,-138.51,221,214,435,12852.05,-216.68,6,12,540.89,0.6611,0.4326,2523.02,320.5571,8.121,-8.157,-2.402,0,0,0.0,0.0,0.0,0.0,0.0,4.51,440.049,280.618,-323.443,67,2,8,540.89,0.6087,0.6007,805.98,320.5571,-0.411,4.027,8.457,0,0,0.0,0.0,0.0,0.0,0.0,1.8,441.953,115.02,-235.8,31
Surzebiclimab,G1,Kappa,30387.14,-260.34,217,218,435,16425.59,-238.32,7,17,939.79,1.1373,0.4358,3413.6,355.8779,-2.794,6.606,-7.412,0,0,0.0,0.0,0.0,0.0,0.0,3.6,-500.274,56.908,-275.331,62,4,17,939.79,0.6203,0.2858,2016.53,355.8779,1.227,10.824,-4.741,0,0,0.0,0.0,0.0,0.0,0.0,1.79,-35.737,-317.303,-169.791,34
Sutimlimab,G4,Kappa,27622.26,-155.19,202,216,418,14160.84,-158.53,7,17,1266.51,0.7452,0.4658,3866.58,391.5322,0.094,1.254,-1.204,0,0,0.0,0.0,0.0,0.0,0.0,6.33,-874.357,320.996,-21.48,58,3,6,454.43,0.714,0.5846,1143.65,259.0144,-2.468,13.808,4.333,0,0,0.0,0.0,0.0,0.0,0.0,3.62,-528.941,-289.461,41.382,33
Suvemcitug,G1,Kappa,23643.64,-228.02,220,219,439,12945.66,-220.92,6,6,397.87,0.6631,0.1952,1874.47,263.83,0.972,4.931,-2.146,0,0,0.0,0.0,0.0,0.0,0.0,3.6,-944.701,-504.386,-411.366,66,3,5,397.87,0.6631,0.2031,999.4,263.83,2.971,-9.214,4.217,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-538.929,85.365,131.273,35
Suvonstobart,G1,Kappa,27669.82,-163.89,215,220,435,14220.27,-188.23,6,7,488.18,1.1431,0.4045,2147.37,558.0283,-6.213,-1.933,1.201,0,0,0.0,0.0,0.0,0.0,0.0,5.43,151.488,217.577,-188.122,65,3,7,346.67,0.8532,0.4017,972.47,295.3503,-6.778,3.562,9.647,0,0,0.0,0.0,0.0,0.0,0.0,1.8,775.532,-112.265,-48.169,36
Suvratoxumab,G1,Kappa,24754.65,-178.66,220,213,433,12826.15,-158.64,5,9,522.15,1.0181,0.6289,1983.55,368.0354,1.986,-3.257,-3.177,0,0,0.0,0.0,0.0,0.0,0.0,6.33,-395.068,269.802,236.065,70,2,5,361.5,1.0181,0.8408,701.98,368.0354,4.866,9.937,-0.026,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-415.167,-290.155,254.056,39
Tabalumab,G4,Kappa,23614.71,-97.13,207,214,421,12765.88,-234.07,6,18,1834.51,0.7686,0.376,3436.6,1409.9941,5.491,3.432,-1.453,1,10,934.39,93.4388,93.4388,934.39,87308.0383,4.51,41.128,51.821,186.163,71,4,6,341.58,0.667,0.2034,1121.11,227.8257,3.639,7.626,-4.895,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-266.193,-359.519,415.521,39
Tafasitamab,G1,Kappa,28152.17,-228.11,219,219,438,15391.14,-199.74,7,9,847.7,0.7295,0.3781,3264.14,610.5963,-11.412,-5.846,-0.178,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-614.587,328.671,-535.546,69,3,8,758.06,0.7393,0.3556,1696.37,560.3963,-2.45,-4.326,-3.527,0,0,0.0,0.0,0.0,0.0,0.0,2.7,-200.194,281.178,-130.65,37
Tafolecimab,G2,Kappa,27492.98,-305.88,210,213,423,13130.7,-230.16,7,8,514.66,0.5683,0.1965,2504.97,292.4965,-4.272,-1.373,-5.045,0,0,0.0,0.0,0.0,0.0,0.0,3.6,402.953,128.123,537.014,60,2,8,514.66,0.5683,0.5244,768.26,292.4965,-2.906,6.581,0.416,0,0,0.0,0.0,0.0,0.0,0.0,1.8,120.707,-157.785,401.104,39
Tagitanlimab,G1,Kappa,26215.86,-151.25,218,214,432,13257.76,-224.71,8,9,768.66,1.482,0.4569,3756.46,731.1651,-4.859,0.413,3.734,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-310.432,-369.47,-380.157,66,3,6,693.82,1.0538,0.4377,1510.86,731.1651,-3.825,-7.791,0.372,0,0,0.0,0.0,0.0,0.0,0.0,2.71,107.675,91.87,-12.569,40
Talacotuzumab,G1,Kappa,26879.55,-33.3,218,220,438,13587.48,-186.02,5,13,1002.61,0.6175,0.3956,3153.1,511.8614,14.744,-7.624,7.084,1,4,478.2,119.5492,119.5492,478.2,57168.0081,4.51,-469.887,548.071,161.036,71,3,7,766.36,0.6175,0.3632,1488.46,458.6763,9.258,3.156,1.756,1,4,478.2,119.5492,119.5492,478.2,57168.0081,1.79,-225.58,-174.466,-8.528,41
Tamgiblimab,G4,Kappa,29289.59,-252.74,206,214,420,14635.29,-161.31,6,21,1620.33,1.2416,0.4862,3504.33,443.6463,0.593,8.547,-0.167,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-602.591,415.148,46.312,71,4,9,519.98,1.2416,0.6141,1665.68,443.6463,2.467,9.217,5.631,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-632.254,-22.748,-358.73,31
Tanezumab,G2,Kappa,29762.26,-19.24,205,214,419,15748.97,-161.69,7,40,3170.99,1.0223,0.4486,5186.82,1591.5561,-11.4,-0.897,-5.95,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-115.312,380.982,-539.471,62,4,6,426.97,0.7485,0.333,1303.36,319.5999,-6.442,11.024,-5.272,0,0,0.0,0.0,0.0,0.0,0.0,3.62,-279.41,248.209,-244.224,36
Tanruprubart,G4,Kappa,27529.08,-400.24,205,214,419,13245.9,-220.07,4,10,618.07,1.0295,0.5338,1831.92,263.6294,17.593,1.126,-5.445,0,0,0.0,0.0,0.0,0.0,0.0,7.23,-626.854,-33.867,185.373,73,2,7,412.35,1.0295,0.8344,616.8,263.6294,4.482,6.12,8.03,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-430.18,-235.639,119.541,36
Tarcocimab,G1,Kappa,28758.43,43.9,221,214,435,14864.59,-132.93,4,8,1122.12,0.7921,0.264,2122.73,888.8047,-5.829,-1.834,10.502,1,6,973.67,162.279,162.279,973.67,158006.9163,6.33,-267.513,-340.788,418.541,55,2,5,320.92,0.4187,0.1173,639.3,133.2981,-8.871,5.256,1.917,0,0,0.0,0.0,0.0,0.0,0.0,2.71,19.601,-340.748,135.072,29
Tarextumab,G2,Kappa,27776.15,-77.94,199,215,414,13291.59,-154.28,6,19,1526.98,0.7804,0.6011,3701.79,653.4888,-2.756,-3.272,9.275,0,0,0.0,0.0,0.0,0.0,0.0,3.6,-129.756,-345.637,-456.513,57,3,7,753.77,0.7034,0.688,1411.74,514.0339,-1.725,-9.354,3.3,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-44.956,85.366,-606.055,37
Tazlestobart,G1,Kappa,26535.57,-72.77,216,215,431,12466.58,-176.8,5,10,639.56,0.7452,0.4663,2511.18,457.9205,1.066,8.802,-0.515,0,0,0.0,0.0,0.0,0.0,0.0,4.52,-698.892,212.312,374.077,59,2,7,437.73,0.6655,0.5527,842.4,269.3208,3.935,11.498,0.268,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-443.517,-61.943,31.847,36
Tegoprubart,G1,Kappa,27449.71,-277.34,216,218,434,13233.84,-220.36,7,10,642.34,0.597,0.2262,3288.61,318.7975,19.99,-1.731,-11.319,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-32.937,275.217,359.913,75,2,8,386.29,0.597,0.1664,754.52,230.6045,9.891,3.102,-10.17,0,0,0.0,0.0,0.0,0.0,0.0,3.61,144.877,-217.296,337.485,41
Telazorlimab,G1,Kappa,21876.81,-120.92,216,213,429,11378.2,-214.45,3,9,517.87,0.6808,0.4731,1210.28,279.9455,2.28,0.692,3.201,0,0,0.0,0.0,0.0,0.0,0.0,5.43,-11.873,-103.823,-527.108,66,1,7,411.19,0.6808,0.6808,411.19,279.9455,-2.065,-9.28,-8.553,0,0,0.0,0.0,0.0,0.0,0.0,2.71,172.972,47.681,184.002,38
Telikibart,G1,Kappa,28957.53,-23.07,223,219,442,15037.94,-129.78,6,16,1729.91,0.7468,0.4563,4440.18,1291.8588,3.132,-7.373,4.974,1,4,386.66,96.6643,96.6643,386.66,37375.9808,3.61,230.864,740.488,-18.621,66,4,6,517.59,0.8802,0.3711,1674.24,383.5272,-0.624,-0.772,5.675,0,0,0.0,0.0,0.0,0.0,0.0,1.8,345.044,-26.23,44.354,41
Temelimab,G4,Kappa,28869.78,-109.43,200,213,413,14464.22,-97.18,9,16,1143.7,1.0921,0.3862,4867.0,924.8451,-2.832,-7.16,-8.947,0,0,0.0,0.0,0.0,0.0,0.0,4.52,-334.427,-148.744,-56.159,61,5,7,462.49,1.0921,0.4458,1767.22,297.295,-4.674,-9.356,-7.425,0,0,0.0,0.0,0.0,0.0,0.0,1.8,2.63,29.926,25.6,30
Temtokibart,G1,Lambda,24340.66,-232.81,218,209,427,12121.04,-232.71,4,12,700.25,0.477,0.3605,1722.18,208.8881,0.174,2.926,-6.889,0,0,0.0,0.0,0.0,0.0,0.0,4.52,31.438,-135.064,-840.064,53,3,4,320.59,0.477,0.3596,769.66,112.1373,8.54,1.723,-4.449,0,0,0.0,0.0,0.0,0.0,0.0,2.71,173.947,-24.227,-354.316,27
Teplizumab,G1,Kappa,23607.69,-154.54,217,213,430,11640.58,-165.49,5,10,740.11,0.9072,0.3383,2263.66,671.4344,0.26,-1.218,3.462,2,4,451.26,112.8159,87.265,698.12,50909.7395,5.43,62.161,450.857,549.145,61,2,8,420.65,0.8511,0.7745,827.96,346.6628,6.019,7.433,6.063,1,4,246.86,61.7141,61.7141,246.86,15234.5389,1.8,-95.467,4.979,131.267,34
Teprotumumab,G1,Kappa,27918.94,12.87,216,215,431,14576.43,-160.78,5,20,2377.92,0.9211,0.324,3601.53,2190.3714,6.361,0.315,-5.7,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-184.672,467.239,562.859,69,4,6,741.22,1.0523,0.6165,1952.33,727.9517,4.978,7.847,-1.723,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-233.144,20.686,350.102,38
Teropavimab,G1,Kappa,27739.95,-73.48,221,206,427,14577.28,-184.11,8,13,1110.21,0.7768,0.3061,4319.72,781.7454,-7.054,0.131,1.191,1,8,757.04,94.6302,94.6302,757.04,71639.0375,5.42,-314.307,870.664,586.9,76,6,7,392.97,0.7589,0.3756,2021.64,214.7745,-5.743,13.317,-1.175,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-317.435,180.53,237.138,40
Tesidolumab,G1,Lambda,22749.31,-194.27,214,214,428,11405.65,-207.42,7,11,817.38,0.8607,0.2549,3063.49,540.8659,6.209,-0.516,9.29,0,0,0.0,0.0,0.0,0.0,0.0,3.6,175.858,462.694,204.713,58,3,5,361.13,0.287,0.0111,798.73,103.642,6.836,6.332,-6.238,0,0,0.0,0.0,0.0,0.0,0.0,1.8,276.552,-290.713,379.765,29
Tesnatilimab,G4,Kappa,28760.87,-32.12,199,215,414,14166.62,-172.66,4,17,1829.63,0.8924,0.5226,2840.0,1632.7063,-0.831,8.309,1.263,1,5,676.46,135.2921,135.2921,676.46,91519.829,5.42,125.296,954.105,-211.049,64,1,6,648.49,0.8287,0.8287,648.49,537.4156,-5.977,13.748,-0.338,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-127.244,313.299,19.707,39
Tezepelumab,G2,Lambda,24050.65,-122.98,206,214,420,12104.86,-189.94,5,21,1580.06,0.6421,0.4114,3110.84,1014.5376,-11.433,-13.76,-1.829,0,0,0.0,0.0,0.0,0.0,0.0,8.15,-19.175,755.256,277.717,71,2,5,383.85,0.5439,0.4346,625.47,131.4114,-3.437,-1.974,5.049,0,0,0.0,0.0,0.0,0.0,0.0,3.62,-19.847,-201.273,21.215,37
Tifcemalimab,G4,Kappa,22767.32,-296.73,203,219,422,11844.28,-211.55,4,17,1074.03,0.7278,0.2581,2641.17,606.3204,4.395,0.557,-4.114,0,0,0.0,0.0,0.0,0.0,0.0,6.33,-304.666,133.694,342.257,79,2,7,413.07,0.6598,0.2511,742.42,272.5414,3.722,3.579,5.199,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-29.509,-204.698,-51.686,43
Tilavonemab,G4,Kappa,25463.07,-241.43,199,218,417,13413.73,-215.94,6,11,752.16,0.9244,0.5044,2838.67,458.9703,6.203,1.628,-2.982,0,0,0.0,0.0,0.0,0.0,0.0,8.14,113.394,220.536,24.859,78,3,7,496.51,0.9244,0.6741,1090.73,458.9703,8.001,7.624,3.517,0,0,0.0,0.0,0.0,0.0,0.0,5.43,-151.31,-116.103,75.481,42
Tildrakizumab,G1,Kappa,24456.4,-245.7,214,214,428,12509.69,-223.27,7,29,1745.58,0.6531,0.2658,4274.3,1140.0473,-12.439,-3.204,3.529,1,4,225.31,56.3281,56.3281,225.31,12691.4419,5.42,383.47,143.982,241.629,67,4,11,684.23,0.6181,0.2766,1687.2,367.4938,0.953,5.031,6.696,0,0,0.0,0.0,0.0,0.0,0.0,3.62,706.446,-114.099,-47.606,38
Timcevibart,G1,Kappa,22564.74,-150.1,214,215,429,11841.62,-186.13,7,11,807.81,0.7199,0.339,2932.9,231.3132,2.389,-1.281,-1.448,0,0,0.0,0.0,0.0,0.0,0.0,3.61,285.353,174.247,37.248,64,3,6,321.3,0.7199,0.361,800.38,231.3132,5.937,6.796,3.431,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-118.622,98.395,-199.494,36
Timolumab,G4,Kappa,26433.8,-133.55,201,214,415,14237.3,-180.58,8,8,713.43,0.8609,0.4796,3372.16,414.8391,5.545,2.888,-4.565,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-554.346,-220.289,701.773,63,5,8,713.43,0.6239,0.516,2064.71,414.8391,4.511,7.571,3.4,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-435.358,-254.872,164.068,34
Tiragolumab,G1,Kappa,27608.51,-297.79,224,220,444,13648.03,-248.85,6,9,637.79,0.6007,0.3658,2801.95,383.0936,-14.818,-7.18,11.912,1,4,379.58,94.896,94.896,379.58,36021.0368,3.61,-53.865,-143.071,438.655,66,1,8,527.63,0.4829,0.4829,527.63,254.7839,-6.541,-1.434,4.029,0,0,0.0,0.0,0.0,0.0,0.0,1.8,383.073,-351.865,222.634,40
Tislelizumab,G4,Kappa,31190.79,-138.96,202,214,416,17081.41,-160.09,4,45,3669.85,0.86,0.548,5266.89,1614.6557,-1.063,7.11,-8.015,1,4,539.29,134.8218,134.8218,539.29,72707.7157,6.33,501.705,-609.098,-390.84,66,2,10,754.64,0.6101,0.4942,1156.62,285.4399,-0.852,-1.44,-9.38,0,0,0.0,0.0,0.0,0.0,0.0,3.61,460.239,117.013,-411.045,34
Tisotumab,G1,Kappa,29831.33,135.89,216,214,430,14593.91,-125.72,6,26,2311.45,0.6433,0.2921,5296.33,1486.991,10.024,5.545,0.664,0,0,0.0,0.0,0.0,0.0,0.0,3.61,-9.356,328.325,266.95,60,4,7,643.33,0.6441,0.2597,1513.17,414.3732,7.987,6.883,-7.594,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-66.305,70.308,-229.98,35
Tixagevimab,G1,Kappa,25821.8,-234.98,221,216,437,13168.58,-193.35,7,13,790.07,0.8494,0.3994,3033.03,671.1165,3.659,9.619,-2.473,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-97.579,81.333,906.802,67,4,6,376.16,0.748,0.3818,1304.64,262.7804,-1.614,11.948,-3.548,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-231.221,-314.456,514.932,40
